region_id,date,element,station_count,minimum,maximum
SA-05,20200611,TMIN,2,26.0,26.0
SA-05,20200612,TMAX,2,42.0,42.4
SA-05,20200612,TMIN,2,27.0,28.0
SA-05,20200613,TMAX,2,39.0,42.0
SA-05,20200613,TMIN,2,27.0,27.0
SA-05,20200614,TMAX,2,42.2,43.0
SA-05,20200614,TMIN,2,27.0,27.0
SA-05,20200615,TMAX,2,43.0,45.2
SA-05,20200615,TMIN,2,28.0,30.0
SA-05,20200616,TMAX,2,43.0,45.0
SA-05,20200616,TMIN,2,26.0,31.0
SA-05,20200617,TMAX,1,42.0,42.0
SA-05,20200617,TMIN,1,28.0,28.0
SA-05,20200618,TMAX,2,42.0,42.0
SA-05,20200618,TMIN,1,27.0,27.0
SA-05,20200619,TMAX,2,40.0,42.0
SA-05,20200619,TMIN,2,24.0,25.0
SA-05,20200620,TMAX,2,39.2,42.3
SA-05,20200620,TMIN,2,23.0,23.7
SA-05,20200621,TMAX,2,38.2,42.2
SA-05,20200621,TMIN,2,23.2,26.0
SA-05,20200622,TMAX,2,39.0,42.0
SA-05,20200622,TMIN,2,24.0,26.0
SA-05,20200623,TMAX,2,40.0,41.0
SA-05,20200623,TMIN,2,24.0,24.0
SA-05,20200624,TMAX,2,38.5,40.0
SA-05,20200624,TMIN,2,21.0,23.0
SA-05,20200625,TMAX,2,38.0,39.2
SA-05,20200625,TMIN,2,21.5,24.8
SA-05,20200626,TMAX,2,41.0,41.2
SA-05,20200626,TMIN,2,23.0,25.0
SA-05,20200627,TMAX,2,42.0,43.2
SA-05,20200627,TMIN,2,24.0,25.0
SA-05,20200628,TMAX,2,43.0,44.0
SA-05,20200628,TMIN,2,25.0,27.0
SA-05,20200629,TMAX,2,44.0,44.0
SA-05,20200629,TMIN,2,27.0,28.0
SA-05,20200630,TMAX,2,44.0,44.2
SA-05,20200630,TMIN,2,27.0,28.0
SA-05,20200701,TMAX,2,43.2,45.0
SA-05,20200701,TMIN,2,27.0,28.0
SA-05,20200702,TMAX,2,44.0,44.5
SA-05,20200702,TMIN,2,28.0,28.8
SA-05,20200703,TMAX,2,43.0,46.0
SA-05,20200703,TMIN,1,29.0,29.0
SA-05,20200704,TMAX,2,45.0,45.0
SA-05,20200704,TMIN,2,28.0,28.0
SA-05,20200705,TMAX,2,44.0,44.0
SA-05,20200705,TMIN,2,27.0,30.0
SA-05,20200706,TMAX,2,43.2,44.0
SA-05,20200706,TMIN,2,27.6,29.0
SA-05,20200707,TMAX,2,42.3,44.0
SA-05,20200707,TMIN,2,25.0,27.8
SA-05,20200708,TMAX,2,42.2,43.0
SA-05,20200708,TMIN,2,27.0,28.0
SA-05,20200709,TMAX,2,41.0,42.0
SA-05,20200709,TMIN,1,26.0,26.0
SA-05,20200710,TMAX,2,42.0,43.2
SA-05,20200710,TMIN,2,26.0,26.0
SA-05,20200711,TMAX,2,43.0,44.0
SA-05,20200711,TMIN,2,26.0,27.0
SA-05,20200712,TMAX,2,43.0,44.2
SA-05,20200712,TMIN,2,25.0,31.0
SA-05,20200713,TMAX,2,42.0,44.2
SA-05,20200713,TMIN,2,28.0,33.0
SA-05,20200714,TMAX,2,43.0,44.4
SA-05,20200714,TMIN,2,30.0,32.0
SA-05,20200715,TMAX,2,44.0,45.4
SA-05,20200715,TMIN,2,28.0,28.0
SA-05,20200716,TMAX,2,43.0,44.0
SA-05,20200716,TMIN,2,28.0,31.0
SA-05,20200717,TMAX,2,43.0,43.0
SA-05,20200717,TMIN,2,27.0,28.0
SA-05,20200718,TMAX,2,42.0,43.0
SA-05,20200718,TMIN,2,27.0,27.0
SA-05,20200719,TMAX,2,42.0,45.0
SA-05,20200719,TMIN,2,24.4,32.0
SA-05,20200720,TMAX,2,44.0,45.4
SA-05,20200720,TMIN,2,24.0,33.0
SA-05,20200721,TMAX,1,44.0,44.0
SA-05,20200721,TMIN,2,27.0,29.0
SA-05,20200722,TMAX,2,44.0,46.0
SA-05,20200722,TMIN,2,28.0,30.0
SA-05,20200723,TMAX,2,43.0,44.0
SA-05,20200723,TMIN,1,26.0,26.0
SA-05,20200724,TMAX,2,43.0,44.2
SA-05,20200724,TMIN,2,28.0,30.0
SA-05,20200725,TMAX,2,43.0,44.2
SA-05,20200725,TMIN,2,28.0,30.0
SA-05,20200726,TMAX,2,41.0,43.4
SA-05,20200726,TMIN,2,28.0,30.0
SA-05,20200727,TMAX,2,40.0,43.0
SA-05,20200727,TMIN,2,28.0,31.0
SA-05,20200728,TMAX,2,45.0,47.0
SA-05,20200728,TMIN,2,29.0,31.0
SA-05,20200729,TMAX,2,45.0,46.0
SA-05,20200729,TMIN,2,29.0,30.6
SA-05,20200730,TMAX,2,46.0,47.2
SA-05,20200730,TMIN,2,29.0,31.0
SA-05,20200731,TMAX,2,46.0,47.2
SA-05,20200731,TMIN,2,30.0,34.8
SA-05,20200801,TMAX,2,45.0,47.0
SA-05,20200801,TMIN,2,30.0,33.7
SA-05,20200802,TMAX,2,45.0,45.4
SA-05,20200802,TMIN,2,27.0,31.0
SA-05,20200803,TMAX,2,45.0,45.0
SA-05,20200803,TMIN,2,30.0,30.6
SA-05,20200804,TMAX,2,42.0,44.0
SA-05,20200804,TMIN,2,28.0,28.7
SA-05,20200805,TMAX,2,40.2,42.0
SA-05,20200805,TMIN,2,25.0,26.0
SA-05,20200806,TMAX,2,40.2,41.0
SA-05,20200806,TMIN,2,25.0,25.0
SA-05,20200807,TMAX,2,40.0,41.4
SA-05,20200807,TMIN,2,24.0,26.0
SA-05,20200808,TMAX,2,40.0,42.4
SA-05,20200808,TMIN,2,25.0,29.0
SA-05,20200809,TMAX,2,40.0,42.0
SA-05,20200809,TMIN,2,27.0,29.0
SA-05,20200810,TMAX,2,40.0,40.0
SA-05,20200810,TMIN,2,27.0,28.0
SA-05,20200811,TMAX,2,38.2,39.0
SA-05,20200811,TMIN,2,23.0,25.6
SA-05,20200812,TMAX,2,39.0,39.2
SA-05,20200812,TMIN,1,24.0,24.0
SA-05,20200813,TMAX,2,40.0,40.4
SA-05,20200813,TMIN,2,23.8,24.8
SA-05,20200814,TMAX,2,41.0,42.4
SA-05,20200814,TMIN,2,24.4,25.0
SA-05,20200815,TMAX,2,42.0,42.0
SA-05,20200815,TMIN,2,24.0,27.0
SA-05,20200816,TMAX,2,41.0,42.0
SA-05,20200816,TMIN,2,26.0,27.0
SA-05,20200817,TMAX,2,41.4,42.0
SA-05,20200817,TMIN,2,26.0,27.0
SA-05,20200818,TMAX,2,41.4,42.0
SA-05,20200818,TMIN,2,26.0,30.0
SA-05,20200819,TMAX,1,42.0,42.0
SA-05,20200819,TMIN,2,24.0,26.0
SA-05,20200820,TMAX,2,41.0,43.4
SA-05,20200820,TMIN,1,25.0,25.0
SA-05,20200821,TMAX,2,44.0,44.0
SA-05,20200821,TMIN,2,26.0,27.0
SA-05,20200822,TMAX,2,44.0,44.0
SA-05,20200822,TMIN,2,28.0,29.0
SA-05,20200823,TMAX,2,44.2,45.0
SA-05,20200823,TMIN,2,28.0,29.0
SA-05,20200824,TMAX,2,43.4,45.0
SA-05,20200824,TMIN,2,25.0,26.5
SA-05,20200825,TMAX,2,43.4,44.0
SA-05,20200825,TMIN,2,27.0,28.0
SA-05,20200826,TMAX,2,43.0,43.4
SA-05,20200826,TMIN,2,27.0,30.0
SA-05,20200827,TMAX,2,43.0,44.0
SA-05,20200827,TMIN,2,25.0,27.0
SA-05,20200828,TMAX,2,42.0,42.0
SA-05,20200828,TMIN,2,25.0,27.0
SA-05,20200829,TMAX,2,41.0,41.0
SA-05,20200829,TMIN,2,26.0,26.0
SA-05,20200830,TMAX,2,41.0,41.2
SA-05,20200830,TMIN,2,25.0,25.0
SA-05,20200831,TMAX,2,40.0,42.4
SA-05,20200831,TMIN,2,23.0,27.0
SA-05,20200901,TMAX,2,40.0,42.0
SA-05,20200901,TMIN,1,25.0,25.0
SA-05,20200902,TMAX,2,39.0,41.0
SA-05,20200902,TMIN,2,25.0,29.0
SA-05,20200903,TMAX,2,40.0,40.0
SA-05,20200903,TMIN,2,26.0,26.0
SA-05,20200904,TMAX,2,40.0,42.0
SA-05,20200904,TMIN,2,26.0,26.0
SA-05,20200905,TMAX,2,41.0,42.4
SA-05,20200905,TMIN,2,25.0,26.0
SA-05,20200906,TMAX,2,41.0,43.0
SA-05,20200906,TMIN,2,25.0,26.0
SA-05,20200907,TMAX,2,40.0,42.0
SA-05,20200907,TMIN,2,23.0,24.0
SA-05,20200908,TMAX,2,40.0,40.0
SA-05,20200908,TMIN,2,24.0,24.0
SA-05,20200909,TMAX,2,40.0,41.0
SA-05,20200909,TMIN,2,23.0,23.0
SA-05,20200910,TMAX,2,40.0,41.0
SA-05,20200910,TMIN,1,26.0,26.0
SA-05,20200911,TMIN,2,25.0,27.0
SA-05,20200912,TMAX,2,41.0,42.4
SA-05,20200912,TMIN,2,23.0,24.0
SA-05,20200913,TMAX,2,41.0,42.0
SA-05,20200913,TMIN,2,24.0,26.0
SA-05,20200914,TMAX,2,40.0,41.0
SA-05,20200914,TMIN,2,23.0,23.0
SA-05,20200915,TMAX,2,40.0,41.0
SA-05,20200915,TMIN,2,26.0,27.0
SA-05,20200916,TMAX,2,40.0,41.2
SA-05,20200916,TMIN,2,23.0,25.0
SA-05,20200917,TMAX,2,40.0,40.0
SA-05,20200917,TMIN,2,23.0,26.0
SA-05,20200918,TMAX,2,39.0,40.4
SA-05,20200918,TMIN,2,21.0,23.0
SA-05,20200919,TMAX,2,39.0,40.4
SA-05,20200919,TMIN,2,22.0,23.0
SA-05,20200920,TMAX,2,40.0,41.0
SA-05,20200920,TMIN,2,23.0,23.0
SA-05,20200921,TMAX,2,40.0,40.0
SA-05,20200921,TMIN,2,22.0,23.0
SA-05,20200922,TMAX,2,39.0,41.0
SA-05,20200922,TMIN,2,24.0,26.0
SA-05,20200923,TMAX,2,40.0,41.0
SA-05,20200923,TMIN,2,22.0,23.0
SA-05,20200924,TMAX,2,40.0,40.0
SA-05,20200924,TMIN,1,24.0,24.0
SA-05,20200925,TMAX,2,40.0,40.0
SA-05,20200925,TMIN,2,22.0,23.0
SA-05,20200926,TMAX,2,39.0,40.0
SA-05,20200926,TMIN,2,22.0,23.0
SA-05,20200927,TMAX,2,39.0,39.0
SA-05,20200927,TMIN,2,22.0,23.0
SA-05,20200928,TMAX,2,37.0,39.0
SA-05,20200928,TMIN,1,23.0,23.0
SA-05,20200929,TMAX,2,37.0,39.4
SA-05,20200929,TMIN,2,19.0,21.0
SA-05,20200930,TMAX,2,37.0,38.0
SA-05,20200930,TMIN,1,22.0,22.0
SA-05,20201001,TMAX,2,37.0,37.0
SA-05,20201001,TMIN,2,21.0,23.0
SA-05,20201002,TMAX,2,38.2,39.0
SA-05,20201002,TMIN,2,22.0,23.0
SA-05,20201003,TMAX,2,37.0,38.0
SA-05,20201003,TMIN,2,23.0,24.0
SA-05,20201004,TMAX,2,38.0,39.0
SA-05,20201004,TMIN,2,20.0,22.0
SA-05,20201005,TMAX,1,39.4,39.4
SA-05,20201005,TMIN,2,20.0,22.0
SA-05,20201006,TMAX,2,37.0,38.0
SA-05,20201006,TMIN,2,22.0,24.0
SA-05,20201007,TMAX,2,36.0,38.0
SA-05,20201007,TMIN,2,22.0,22.0
SA-05,20201008,TMAX,2,36.0,38.0
SA-05,20201008,TMIN,2,20.0,22.0
SA-05,20201009,TMAX,2,36.0,36.0
SA-05,20201009,TMIN,2,19.0,20.0
SA-05,20201010,TMAX,2,31.0,36.0
SA-05,20201011,TMAX,2,32.0,32.4
SA-05,20201011,TMIN,2,16.0,18.0
SA-05,20201012,TMAX,2,32.0,34.0
SA-05,20201012,TMIN,2,15.0,18.0
SA-05,20201013,TMAX,2,31.0,33.0
SA-05,20201013,TMIN,2,15.0,17.0
SA-05,20201014,TMAX,2,32.0,35.0
SA-05,20201014,TMIN,2,16.0,17.0
SA-05,20201015,TMAX,2,34.0,35.0
SA-05,20201015,TMIN,2,17.0,18.0
SA-05,20201016,TMAX,2,32.0,34.0
SA-05,20201016,TMIN,2,17.0,18.0
SA-05,20201017,TMAX,2,32.0,33.2
SA-05,20201017,TMIN,1,16.0,16.0
SA-05,20201018,TMAX,2,32.0,33.0
SA-05,20201018,TMIN,1,15.0,15.0
SA-05,20201019,TMAX,2,31.0,32.0
SA-05,20201019,TMIN,2,14.0,17.0
SA-05,20201020,TMAX,2,32.0,32.0
SA-05,20201020,TMIN,1,15.0,15.0
SA-05,20201021,TMAX,2,30.0,31.0
SA-05,20201021,TMIN,1,14.0,14.0
SA-05,20201022,TMAX,2,31.0,32.0
SA-05,20201022,TMIN,1,15.0,15.0
SA-05,20201023,TMAX,2,31.0,33.2
SA-05,20201023,TMIN,2,15.0,16.0
SA-05,20201024,TMAX,2,32.0,32.0
SA-05,20201024,TMIN,1,14.0,14.0
SA-05,20201025,TMAX,2,32.0,32.0
SA-05,20201025,TMIN,2,12.0,16.0
SA-05,20201026,TMAX,2,32.0,32.0
SA-05,20201026,TMIN,2,14.0,16.0
SA-05,20201027,TMAX,2,32.0,32.0
SA-05,20201027,TMIN,2,14.0,15.0
SA-05,20201028,TMAX,2,30.0,31.0
SA-05,20201028,TMIN,2,14.0,15.0
SA-05,20201029,TMAX,2,29.0,31.4
SA-05,20201029,TMIN,2,14.0,16.0
SA-05,20201030,TMAX,2,31.0,31.0
SA-05,20201030,TMIN,2,13.0,15.0
SA-05,20201031,TMAX,2,31.0,31.2
SA-05,20201031,TMIN,2,13.0,14.0
SA-05,20201101,TMAX,2,31.0,32.0
SA-05,20201101,TMIN,2,14.0,16.0
SA-05,20201102,TMAX,2,31.0,32.0
SA-05,20201102,TMIN,2,15.0,16.0
SA-05,20201103,TMAX,2,31.0,32.0
SA-05,20201103,TMIN,1,17.0,17.0
SA-05,20201104,TMAX,2,30.0,31.4
SA-05,20201104,TMIN,1,15.0,15.0
SA-05,20201105,TMAX,2,31.0,32.0
SA-05,20201105,TMIN,2,15.0,17.0
SA-05,20201106,TMIN,2,17.0,18.0
SA-05,20201107,TMAX,2,31.0,32.0
SA-05,20201107,TMIN,2,18.0,18.0
SA-05,20201108,TMAX,2,29.0,33.0
SA-05,20201108,TMIN,2,17.0,18.0
SA-05,20201109,TMAX,2,33.0,33.2
SA-05,20201109,TMIN,2,17.0,18.0
SA-05,20201110,TMAX,2,31.2,32.0
SA-05,20201110,TMIN,2,18.0,18.0
SA-05,20201111,TMAX,2,33.0,33.0
SA-05,20201111,TMIN,2,18.0,18.0
SA-05,20201112,TMAX,2,30.0,32.0
SA-05,20201112,TMIN,2,18.0,18.0
SA-05,20201113,TMAX,2,23.0,27.0
SA-05,20201113,TMIN,1,16.0,16.0
SA-05,20201114,TMAX,2,25.0,26.0
SA-05,20201114,TMIN,2,14.5,15.0
SA-05,20201115,TMAX,2,30.0,30.2
SA-05,20201115,TMIN,2,14.0,15.0
SA-05,20201116,TMIN,2,15.0,16.0
SA-05,20201117,TMAX,2,25.0,31.0
SA-05,20201117,TMIN,2,15.0,17.0
SA-05,20201118,TMAX,2,23.0,29.0
SA-05,20201118,TMIN,2,14.7,15.0
SA-05,20201119,TMAX,2,29.0,30.0
SA-05,20201119,TMIN,2,13.0,15.0
SA-05,20201120,TMAX,2,30.0,31.0
SA-05,20201120,TMIN,2,16.0,17.0
SA-05,20201121,TMAX,2,30.0,30.0
SA-05,20201121,TMIN,1,15.0,15.0
SA-05,20201122,TMAX,2,24.0,24.4
SA-05,20201122,TMIN,1,15.0,15.0
SA-05,20201123,TMAX,2,22.0,26.0
SA-05,20201123,TMIN,2,12.0,15.0
SA-05,20201124,TMAX,2,24.0,27.0
SA-05,20201124,TMIN,2,10.0,14.0
SA-05,20201125,TMAX,2,28.0,29.0
SA-05,20201125,TMIN,2,12.0,14.0
SA-05,20201126,TMAX,2,28.0,28.0
SA-05,20201126,TMIN,2,15.0,15.0
SA-06,20200501,TMAX,1,33.4,33.4
SA-06,20200501,TMIN,1,18.0,18.0
SA-06,20200502,TMAX,1,30.2,30.2
SA-06,20200503,TMAX,1,32.4,32.4
SA-06,20200503,TMIN,1,18.4,18.4
SA-06,20200504,TMAX,1,36.0,36.0
SA-06,20200504,TMIN,1,18.6,18.6
SA-06,20200505,TMAX,1,37.0,37.0
SA-06,20200505,TMIN,1,22.6,22.6
SA-06,20200506,TMAX,1,29.0,29.0
SA-06,20200507,TMIN,1,16.0,16.0
SA-06,20200508,TMAX,1,35.4,35.4
SA-06,20200508,TMIN,1,21.4,21.4
SA-06,20200510,TMAX,1,29.4,29.4
SA-06,20200510,TMIN,1,18.8,18.8
SA-06,20200511,TMAX,1,32.4,32.4
SA-06,20200511,TMIN,1,20.8,20.8
SA-06,20200512,TMAX,1,34.0,34.0
SA-06,20200512,TMIN,1,21.0,21.0
SA-06,20200513,TMAX,1,34.0,34.0
SA-06,20200514,TMAX,1,35.0,35.0
SA-06,20200514,TMIN,1,20.0,20.0
SA-06,20200515,TMAX,1,36.4,36.4
SA-06,20200515,TMIN,1,22.8,22.8
SA-06,20200517,TMAX,1,36.0,36.0
SA-06,20200517,TMIN,1,20.4,20.4
SA-06,20200518,TMAX,1,36.4,36.4
SA-06,20200518,TMIN,1,22.2,22.2
SA-06,20200519,TMIN,1,23.0,23.0
SA-06,20200521,TMAX,1,37.0,37.0
SA-06,20200522,TMAX,1,37.2,37.2
SA-06,20200522,TMIN,1,20.8,20.8
SA-06,20200523,TMAX,1,37.4,37.4
SA-06,20200523,TMIN,1,21.6,21.6
SA-06,20200524,TMAX,1,38.0,38.0
SA-06,20200525,TMAX,1,30.0,30.0
SA-06,20200525,TMIN,1,18.0,18.0
SA-06,20200526,TMAX,1,34.4,34.4
SA-06,20200528,TMAX,1,39.4,39.4
SA-06,20200528,TMIN,1,25.8,25.8
SA-06,20200529,TMAX,1,37.2,37.2
SA-06,20200529,TMIN,1,23.2,23.2
SA-06,20200530,TMAX,1,37.0,37.0
SA-06,20200530,TMIN,1,24.6,24.6
SA-06,20200531,TMAX,1,40.0,40.0
SA-06,20200531,TMIN,1,24.0,24.0
SA-06,20200601,TMAX,1,41.0,41.0
SA-06,20200601,TMIN,1,25.0,25.0
SA-06,20200602,TMAX,1,37.0,37.0
SA-06,20200602,TMIN,1,25.6,25.6
SA-06,20200603,TMAX,1,37.2,37.2
SA-06,20200603,TMIN,1,21.0,21.0
SA-06,20200604,TMAX,1,36.2,36.2
SA-06,20200605,TMIN,1,24.0,24.0
SA-06,20200606,TMAX,1,39.0,39.0
SA-06,20200606,TMIN,1,25.4,25.4
SA-06,20200607,TMIN,1,26.8,26.8
SA-06,20200608,TMAX,1,39.0,39.0
SA-06,20200609,TMAX,1,39.0,39.0
SA-06,20200610,TMAX,1,40.0,40.0
SA-06,20200610,TMIN,1,21.8,21.8
SA-06,20200611,TMAX,1,38.0,38.0
SA-06,20200612,TMAX,1,36.4,36.4
SA-06,20200612,TMIN,1,26.6,26.6
SA-06,20200613,TMAX,1,36.4,36.4
SA-06,20200613,TMIN,1,25.0,25.0
SA-06,20200614,TMAX,1,39.2,39.2
SA-06,20200614,TMIN,1,21.0,21.0
SA-06,20200615,TMIN,1,23.0,23.0
SA-06,20200616,TMIN,1,28.0,28.0
SA-06,20200617,TMAX,1,38.2,38.2
SA-06,20200617,TMIN,1,28.0,28.0
SA-06,20200619,TMAX,1,38.0,38.0
SA-06,20200619,TMIN,1,21.0,21.0
SA-06,20200621,TMAX,1,33.4,33.4
SA-06,20200621,TMIN,1,22.4,22.4
SA-06,20200622,TMAX,1,36.4,36.4
SA-06,20200623,TMIN,1,24.6,24.6
SA-06,20200625,TMIN,1,20.2,20.2
SA-06,20200626,TMAX,1,39.0,39.0
SA-06,20200626,TMIN,1,20.0,20.0
SA-06,20200627,TMIN,1,21.4,21.4
SA-06,20200628,TMIN,1,24.0,24.0
SA-06,20200629,TMIN,1,26.8,26.8
SA-06,20200630,TMAX,1,39.2,39.2
SA-06,20200630,TMIN,1,24.4,24.4
SA-06,20200701,TMAX,1,38.4,38.4
SA-06,20200702,TMAX,1,39.4,39.4
SA-06,20200702,TMIN,1,25.8,25.8
SA-06,20200703,TMAX,1,43.0,43.0
SA-06,20200703,TMIN,1,27.0,27.0
SA-06,20200704,TMAX,1,42.0,42.0
SA-06,20200704,TMIN,1,29.0,29.0
SA-06,20200705,TMAX,1,41.0,41.0
SA-06,20200705,TMIN,1,27.0,27.0
SA-06,20200706,TMIN,1,24.0,24.0
SA-06,20200707,TMIN,1,24.8,24.8
SA-06,20200709,TMAX,1,37.4,37.4
SA-06,20200709,TMIN,1,25.8,25.8
SA-06,20200710,TMAX,1,40.0,40.0
SA-06,20200710,TMIN,1,22.6,22.6
SA-06,20200712,TMAX,1,40.4,40.4
SA-06,20200712,TMIN,1,30.0,30.0
SA-06,20200714,TMAX,1,40.4,40.4
SA-06,20200714,TMIN,1,29.8,29.8
SA-06,20200715,TMIN,1,31.0,31.0
SA-06,20200716,TMAX,1,41.2,41.2
SA-06,20200717,TMAX,1,42.0,42.0
SA-06,20200717,TMIN,1,24.6,24.6
SA-06,20200718,TMIN,1,26.4,26.4
SA-06,20200719,TMAX,1,41.4,41.4
SA-06,20200719,TMIN,1,29.2,29.2
SA-06,20200720,TMIN,1,27.0,27.0
SA-06,20200721,TMAX,1,43.0,43.0
SA-06,20200721,TMIN,1,25.0,25.0
SA-06,20200722,TMIN,1,27.8,27.8
SA-06,20200723,TMAX,1,43.0,43.0
SA-06,20200723,TMIN,1,27.0,27.0
SA-06,20200724,TMAX,1,44.0,44.0
SA-06,20200724,TMIN,1,28.2,28.2
SA-06,20200725,TMIN,1,29.0,29.0
SA-06,20200726,TMIN,1,27.6,27.6
SA-06,20200727,TMIN,1,29.0,29.0
SA-06,20200728,TMAX,1,42.0,42.0
SA-06,20200729,TMAX,1,44.0,44.0
SA-06,20200729,TMIN,1,26.6,26.6
SA-06,20200730,TMIN,1,27.6,27.6
SA-06,20200731,TMAX,1,44.0,44.0
SA-06,20200731,TMIN,1,28.4,28.4
SA-06,20200801,TMAX,1,42.0,42.0
SA-06,20200802,TMAX,1,42.2,42.2
SA-06,20200802,TMIN,1,28.0,28.0
SA-06,20200803,TMAX,1,40.4,40.4
SA-06,20200803,TMIN,1,29.8,29.8
SA-06,20200804,TMAX,1,38.4,38.4
SA-06,20200804,TMIN,1,23.6,23.6
SA-06,20200805,TMAX,1,37.0,37.0
SA-06,20200805,TMIN,1,26.8,26.8
SA-06,20200806,TMAX,1,36.2,36.2
SA-06,20200807,TMAX,1,38.0,38.0
SA-06,20200807,TMIN,1,24.0,24.0
SA-06,20200808,TMAX,1,38.2,38.2
SA-06,20200808,TMIN,1,25.6,25.6
SA-06,20200809,TMAX,1,38.0,38.0
SA-06,20200810,TMAX,1,36.2,36.2
SA-06,20200810,TMIN,1,26.8,26.8
SA-06,20200811,TMAX,1,35.2,35.2
SA-06,20200812,TMAX,1,36.4,36.4
SA-06,20200813,TMIN,1,24.4,24.4
SA-06,20200814,TMAX,1,38.4,38.4
SA-06,20200814,TMIN,1,23.2,23.2
SA-06,20200815,TMAX,1,38.4,38.4
SA-06,20200815,TMIN,1,26.8,26.8
SA-06,20200816,TMAX,1,38.0,38.0
SA-06,20200817,TMIN,1,25.0,25.0
SA-06,20200818,TMAX,1,38.4,38.4
SA-06,20200818,TMIN,1,24.2,24.2
SA-06,20200819,TMAX,1,40.0,40.0
SA-06,20200819,TMIN,1,23.6,23.6
SA-06,20200820,TMAX,1,41.0,41.0
SA-06,20200820,TMIN,1,22.8,22.8
SA-06,20200821,TMIN,1,23.8,23.8
SA-06,20200822,TMIN,1,29.8,29.8
SA-06,20200823,TMIN,1,28.0,28.0
SA-06,20200824,TMAX,1,40.2,40.2
SA-06,20200824,TMIN,1,26.0,26.0
SA-06,20200825,TMAX,1,40.4,40.4
SA-06,20200826,TMAX,1,39.4,39.4
SA-06,20200826,TMIN,1,24.6,24.6
SA-06,20200827,TMAX,1,39.4,39.4
SA-06,20200827,TMIN,1,27.8,27.8
SA-06,20200828,TMAX,1,40.2,40.2
SA-06,20200829,TMAX,1,40.2,40.2
SA-06,20200830,TMAX,1,40.4,40.4
SA-06,20200830,TMIN,1,23.6,23.6
SA-06,20200831,TMAX,1,38.4,38.4
SA-06,20200831,TMIN,1,23.4,23.4
SA-06,20200901,TMIN,1,22.0,22.0
SA-06,20200902,TMAX,1,39.0,39.0
SA-06,20200902,TMIN,1,24.0,24.0
SA-06,20200903,TMAX,1,39.0,39.0
SA-06,20200903,TMIN,1,23.0,23.0
SA-06,20200904,TMAX,1,39.0,39.0
SA-06,20200905,TMAX,1,40.0,40.0
SA-06,20200905,TMIN,1,23.0,23.0
SA-06,20200906,TMIN,1,23.4,23.4
SA-06,20200907,TMAX,1,38.4,38.4
SA-06,20200907,TMIN,1,22.0,22.0
SA-06,20200908,TMIN,1,20.6,20.6
SA-06,20200909,TMAX,1,39.0,39.0
SA-06,20200911,TMIN,1,23.6,23.6
SA-06,20200912,TMAX,1,40.2,40.2
SA-06,20200912,TMIN,1,24.0,24.0
SA-06,20200913,TMAX,1,40.2,40.2
SA-06,20200913,TMIN,1,21.4,21.4
SA-06,20200914,TMIN,1,21.6,21.6
SA-06,20200915,TMAX,1,38.0,38.0
SA-06,20200915,TMIN,1,22.0,22.0
SA-06,20200916,TMAX,1,38.0,38.0
SA-06,20200917,TMAX,1,39.4,39.4
SA-06,20200917,TMIN,1,20.8,20.8
SA-06,20200918,TMAX,1,38.2,38.2
SA-06,20200919,TMAX,1,38.4,38.4
SA-06,20200920,TMAX,1,38.4,38.4
SA-06,20200920,TMIN,1,21.0,21.0
SA-06,20200921,TMIN,1,20.0,20.0
SA-06,20200922,TMAX,1,37.4,37.4
SA-06,20200923,TMIN,1,21.2,21.2
SA-06,20200924,TMAX,1,38.2,38.2
SA-06,20200925,TMAX,1,38.0,38.0
SA-06,20200925,TMIN,1,21.4,21.4
SA-06,20200926,TMIN,1,22.0,22.0
SA-06,20200927,TMAX,1,36.0,36.0
SA-06,20200927,TMIN,1,20.0,20.0
SA-06,20200929,TMIN,1,20.0,20.0
SA-06,20200930,TMAX,1,34.0,34.0
SA-06,20201001,TMIN,1,19.0,19.0
SA-06,20201004,TMAX,1,36.2,36.2
SA-06,20201004,TMIN,1,19.4,19.4
SA-06,20201005,TMAX,1,34.4,34.4
SA-06,20201005,TMIN,1,21.0,21.0
SA-06,20201006,TMIN,1,18.0,18.0
SA-06,20201007,TMAX,1,33.2,33.2
SA-06,20201007,TMIN,1,18.0,18.0
SA-06,20201008,TMAX,1,34.2,34.2
SA-06,20201008,TMIN,1,16.4,16.4
SA-06,20201009,TMAX,1,34.0,34.0
SA-06,20201010,TMAX,1,32.4,32.4
SA-06,20201010,TMIN,1,18.0,18.0
SA-06,20201011,TMAX,1,31.2,31.2
SA-06,20201011,TMIN,1,15.6,15.6
SA-06,20201012,TMAX,1,33.0,33.0
SA-06,20201012,TMIN,1,14.0,14.0
SA-06,20201013,TMAX,1,32.2,32.2
SA-06,20201013,TMIN,1,14.4,14.4
SA-06,20201014,TMIN,1,16.0,16.0
SA-06,20201015,TMAX,1,32.2,32.2
SA-06,20201015,TMIN,1,15.8,15.8
SA-06,20201016,TMAX,1,30.4,30.4
SA-06,20201016,TMIN,1,15.4,15.4
SA-06,20201017,TMIN,1,15.0,15.0
SA-06,20201018,TMAX,1,32.2,32.2
SA-06,20201018,TMIN,1,13.8,13.8
SA-06,20201019,TMAX,1,30.4,30.4
SA-06,20201019,TMIN,1,14.0,14.0
SA-06,20201020,TMAX,1,29.6,29.6
SA-06,20201020,TMIN,1,12.0,12.0
SA-06,20201021,TMAX,1,30.0,30.0
SA-06,20201021,TMIN,1,11.8,11.8
