method,source_group,case_id,case_role,region_id,lead_time_hours,evaluation_scope,source_spatial_p95_degc,raw_forecast_tmax_degc,source_maximum_degc,maximum_weight,base_aggregated_tmax_degc,correction_degc,candidate_tmax_degc,observed_tmax_degc,hot_day_threshold_degc,severe_hot_day_threshold_degc,observed_hot_day,candidate_hot_day,candidate_severe_hot_day,forecast_hot_day_streak,candidate_positive
blend075_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,48,target_window,45.007985,45.007985,46.384705,0.75,46.040524999999995,0.23519124999999974,46.275716249999995,47.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,72,target_window,45.463254,45.463254,45.994537,0.75,45.86171625,0.23519124999999974,46.0969075,48.0,47.249969,49.078418,True,False,False,0,False
blend075_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,24,context_only,43.316388,43.316388,44.237,0.75,44.006847,0.28276149999999944,44.2896085,44.2,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,48,target_window,44.190881,44.190881,44.5672,0.75,44.47312025,0.28276149999999944,44.75588175,47.0,47.0,49.0,True,False,False,0,False
blend075_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,72,target_window,45.036707,45.036707,45.202515,0.75,45.161063,0.28276149999999944,45.4438245,47.0,47.0,49.0,True,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,24,context_only,47.378952,47.378952,48.129761,0.75,47.94205875,0.28276149999999944,48.22482025,49.0,47.249969,49.078418,True,True,False,1,False
blend075_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,48,target_window,47.848279,47.848279,48.488251,0.75,48.328258,0.28276149999999944,48.6110195,50.0,47.249969,49.078418,True,True,False,2,True
blend075_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,72,context_only,47.985997,47.985997,48.391327,0.75,48.2899945,0.28276149999999944,48.572756,48.0,47.249969,49.078418,True,True,False,3,True
blend075_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,24,context_only,47.150662,47.150662,47.497131,0.75,47.41051375,0.28276149999999944,47.69327525,48.0,47.249969,49.078418,True,True,False,1,False
blend075_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,48,target_window,46.327307,46.327307,46.84787,0.75,46.71772925,0.28276149999999944,47.00049075,46.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,72,target_window,45.934428,45.934428,47.112854,0.75,46.8182475,0.28276149999999944,47.101009,48.0,47.249969,49.078418,True,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,24,context_only,45.273853,45.273853,46.228577,0.75,45.989896,0.28276149999999944,46.2726575,46.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,48,target_window,45.082336,45.082336,45.62616,0.75,45.490204,0.28276149999999944,45.7729655,47.0,47.249969,49.078418,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,72,target_window,45.384962,45.384962,46.726837,0.75,46.39136825,0.28276149999999944,46.67412975,49.0,47.249969,49.078418,True,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,24,context_only,44.458691,44.458691,46.451538,0.75,45.95332625,0.28276149999999944,46.23608775,46.0,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,48,target_window,44.70089,44.70089,45.819611,0.75,45.53993075,0.28276149999999944,45.82269225,48.0,47.0,49.0,True,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,72,target_window,44.312521,44.312521,45.126556,0.75,44.923047249999996,0.28276149999999944,45.205808749999996,47.0,47.0,49.0,True,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,24,context_only,42.87088,42.87088,44.483429,0.75,44.08029175,0.28276149999999944,44.36305325,45.0,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,48,target_window,40.859718,40.859718,41.427032,0.75,41.285203499999994,0.28276149999999944,41.567964999999994,41.0,47.0,49.0,False,False,False,0,False
blend075_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,72,target_window,40.499168,40.499168,40.668945,0.75,40.62650075,0.28276149999999944,40.90926225,42.0,47.0,49.0,False,False,False,0,False
maximum_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,24,target_window,45.509152,45.509152,47.119934,1.0,47.119934,0.14840699999999885,47.268341,47.0,47.249969,49.078418,False,True,False,1,False
maximum_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,48,target_window,46.568024,46.568024,47.063049,1.0,47.063049,0.14840699999999885,47.211456,48.2,47.249969,49.078418,True,False,False,0,False
maximum_pooled_loco,2018_cross_year_prospective,20180601_00,event,SA-04,72,target_window,46.616957,46.616957,47.945801,1.0,47.945801,0.14840699999999885,48.094208,47.3,47.249969,49.078418,True,True,False,1,False
maximum_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,24,target_window,45.632617,45.632617,46.299377,1.0,46.299377,0.162627999999998,46.462005,43.3,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,48,target_window,45.749274,45.749274,46.285767,1.0,46.285767,0.162627999999998,46.448395,43.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2018_cross_year_prospective,20180614_00,control,SA-04,72,target_window,44.504704,44.504704,44.945923,1.0,44.945923,0.162627999999998,45.108551,42.8,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,24,target_window,43.52858,43.52858,44.153992,1.0,44.153992,-0.036999999999999034,44.116992,45.0,47.0,49.0,False,False,False,0,False
maximum_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,48,target_window,44.2686,44.2686,45.414276,1.0,45.414276,-0.036999999999999034,45.377276,47.0,47.0,49.0,True,False,False,0,False
maximum_pooled_loco,2018_cross_year_prospective,20180619_00,event,SA-03,72,target_window,44.862366,44.862366,47.78302,1.0,47.78302,-0.036999999999999034,47.74602,47.0,47.0,49.0,True,True,False,1,False
maximum_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,24,target_window,43.710217,43.710217,47.004944,1.0,47.004944,0.162627999999998,47.167572,43.4,47.0,49.0,False,True,False,1,False
maximum_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,48,target_window,43.328873,43.328873,44.586487,1.0,44.586487,0.162627999999998,44.749114999999996,44.0,47.0,49.0,False,False,False,0,False
maximum_pooled_loco,2018_cross_year_prospective,20180623_00,control,SA-03,72,target_window,42.828177,42.828177,43.891113,1.0,43.891113,0.162627999999998,44.053740999999995,43.0,47.0,49.0,False,False,False,0,False
maximum_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,24,target_window,47.452081,47.452081,48.143402,1.0,48.143402,-0.036999999999999034,48.106402,47.0,47.249969,49.078418,False,True,False,1,False
maximum_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,48,target_window,46.501558,46.501558,47.531647,1.0,47.531647,-0.036999999999999034,47.494647,48.0,47.249969,49.078418,True,True,False,2,True
maximum_pooled_loco,2018_cross_year_prospective,20180709_00,event,SA-04,72,target_window,46.41606,46.41606,47.837372,1.0,47.837372,-0.036999999999999034,47.800372,48.0,47.249969,49.078418,True,True,False,3,True
maximum_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,24,target_window,45.306812,45.306812,46.342468,1.0,46.342468,0.162627999999998,46.505095999999995,45.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,48,target_window,45.943123,45.943123,46.409851,1.0,46.409851,0.162627999999998,46.572479,45.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2018_cross_year_prospective,20180719_00,control,SA-04,72,target_window,45.913065,45.913065,46.644348,1.0,46.644348,0.162627999999998,46.806976,44.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,24,context_only,43.867627,43.867627,44.670044,1.0,44.670044,0.162627999999998,44.832671999999995,44.1,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,48,target_window,44.084943,44.084943,44.893799,1.0,44.893799,0.162627999999998,45.056427,43.1,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200619_00,control,SA-04,72,target_window,44.450366,44.450366,45.464539,1.0,45.464539,0.162627999999998,45.627167,43.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,24,context_only,43.013921,43.013921,43.666168,1.0,43.666168,0.162627999999998,43.828796,41.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,48,target_window,42.062547,42.062547,43.851593,1.0,43.851593,0.162627999999998,44.014221,44.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200622_00,control,SA-04,72,target_window,42.636359,42.636359,44.274292,1.0,44.274292,0.162627999999998,44.43692,44.1,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,24,context_only,40.433228,40.433228,40.785156,1.0,40.785156,-0.11993400000000065,40.665222,42.0,47.0,49.0,False,False,False,0,False
maximum_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,48,target_window,39.605121,39.605121,40.024261,1.0,40.024261,-0.11993400000000065,39.904327,42.0,47.0,49.0,False,False,False,0,False
maximum_pooled_loco,2020_prospective_sa08,20200623_00,control,SA-08,72,target_window,39.205518,39.205518,39.506744,1.0,39.506744,-0.11993400000000065,39.38681,42.0,47.0,49.0,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,24,context_only,44.956194,44.956194,45.773193,1.0,45.773193,-0.11993400000000065,45.653259,46.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,48,target_window,45.007985,45.007985,46.384705,1.0,46.384705,-0.11993400000000065,46.264770999999996,47.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200627_00,event,SA-04,72,target_window,45.463254,45.463254,45.994537,1.0,45.994537,-0.11993400000000065,45.874603,48.0,47.249969,49.078418,True,False,False,0,False
maximum_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,24,context_only,43.316388,43.316388,44.237,1.0,44.237,-0.11993400000000065,44.117066,44.2,47.0,49.0,False,False,False,0,False
maximum_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,48,target_window,44.190881,44.190881,44.5672,1.0,44.5672,-0.11993400000000065,44.447266,47.0,47.0,49.0,True,False,False,0,False
maximum_pooled_loco,2020_prospective_sa08,20200702_00,event,SA-08,72,target_window,45.036707,45.036707,45.202515,1.0,45.202515,-0.11993400000000065,45.082581,47.0,47.0,49.0,True,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,24,context_only,47.378952,47.378952,48.129761,1.0,48.129761,-0.036999999999999034,48.092761,49.0,47.249969,49.078418,True,True,False,1,False
maximum_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,48,target_window,47.848279,47.848279,48.488251,1.0,48.488251,-0.036999999999999034,48.451251,50.0,47.249969,49.078418,True,True,False,2,True
maximum_pooled_loco,2020_retrospective_sa04,20200706_00,event,SA-04,72,context_only,47.985997,47.985997,48.391327,1.0,48.391327,-0.036999999999999034,48.354327,48.0,47.249969,49.078418,True,True,False,3,True
maximum_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,24,context_only,47.150662,47.150662,47.497131,1.0,47.497131,-0.036999999999999034,47.460131000000004,48.0,47.249969,49.078418,True,True,False,1,False
maximum_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,48,target_window,46.327307,46.327307,46.84787,1.0,46.84787,-0.036999999999999034,46.81087,46.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200715_00,event,SA-04,72,target_window,45.934428,45.934428,47.112854,1.0,47.112854,-0.036999999999999034,47.075854,48.0,47.249969,49.078418,True,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,24,context_only,45.273853,45.273853,46.228577,1.0,46.228577,-0.036999999999999034,46.191577,46.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,48,target_window,45.082336,45.082336,45.62616,1.0,45.62616,-0.036999999999999034,45.58916,47.0,47.249969,49.078418,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200806_00,event,SA-04,72,target_window,45.384962,45.384962,46.726837,1.0,46.726837,-0.036999999999999034,46.689837000000004,49.0,47.249969,49.078418,True,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,24,context_only,44.458691,44.458691,46.451538,1.0,46.451538,-0.036999999999999034,46.414538,46.0,47.0,49.0,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,48,target_window,44.70089,44.70089,45.819611,1.0,45.819611,-0.036999999999999034,45.782611,48.0,47.0,49.0,True,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200908_00,event,SA-04,72,target_window,44.312521,44.312521,45.126556,1.0,45.126556,-0.036999999999999034,45.089556,47.0,47.0,49.0,True,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,24,context_only,42.87088,42.87088,44.483429,1.0,44.483429,-0.036999999999999034,44.446429,45.0,47.0,49.0,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,48,target_window,40.859718,40.859718,41.427032,1.0,41.427032,-0.036999999999999034,41.390032,41.0,47.0,49.0,False,False,False,0,False
maximum_pooled_loco,2020_retrospective_sa04,20200927_00,control,SA-04,72,target_window,40.499168,40.499168,40.668945,1.0,40.668945,-0.036999999999999034,40.631945,42.0,47.0,49.0,False,False,False,0,False
